row ID,Index,Location,MinTemp_in_Celcius,MaxTemp_in_Celcius,Rainfall_in_millimeters,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity_at_9am,Humidity_at_3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday
Row23280,23280,Portland,8.2,13.9,4.8,,,NW,20,NNW,W,7,15,94,90,1035,1032.5,8,8,10.6,11.3,Yes
Row23281,23281,Portland,10.2,13.2,0,,,W,20,N,WNW,9,11,86,76,1031.6,1029.7,8,8,10.7,12.7,No
Row23282,23282,Portland,5.3,16.2,0.4,,,WNW,31,NNW,WNW,13,20,95,75,1025.8,1024.5,8,8,9,14.9,No
Row23283,23283,Portland,7.7,16.1,0,,,NW,48,NNW,NW,30,26,81,67,1025.2,1023,,,10.6,15.2,No
Row23284,23284,Portland,6.1,13.3,7.8,,,WSW,57,NW,WSW,20,31,92,83,1015.4,1015.1,8,8,8.2,10.6,Yes
Row23285,23285,Watsonia,8.9,18.4,0.8,7.2,12.9,SW,52,SW,SW,13,24,75,41,1017.8,1019,6,7,11.7,17.1,No
Row23286,23286,Watsonia,7.7,30.5,0,6.4,12.5,SSW,30,NNE,SSW,6,13,73,16,1016.4,1012.7,5,4,13.7,29,No
Row23287,23287,Watsonia,12.8,31.7,0,7.2,13.7,SSW,48,E,SSW,6,24,53,36,1010.4,1007.4,0,1,20.9,29.7,No
Row23288,23288,Watsonia,16.5,22.6,0,8.8,4.4,SSW,39,SSE,SW,7,24,89,58,1009.7,1009.9,8,7,16.9,21.9,No
Row23289,23289,Watsonia,10,26,0,5.2,7.8,S,30,E,S,2,13,75,44,1018.4,1017.1,8,5,14.7,23.9,No
Row23290,23290,Watsonia,14,20.3,0,8.6,9.9,SSW,57,WSW,SSW,24,26,51,39,1017,1018.4,7,6,17,20,No
Row23291,23291,Watsonia,16.6,40.6,0,15.8,12,W,65,NE,SSW,4,33,37,26,1005.5,1005.3,1,3,25.8,29,No
Row23292,23292,Watsonia,14.5,29.7,0,14.4,10.9,S,33,E,SSW,6,20,66,37,1010.3,1006.1,7,6,18.9,28.5,No
Row23293,23293,Watsonia,15.7,35.8,0,8,7.6,W,76,N,WNW,31,31,58,14,998.3,993.9,8,7,27.8,35.3,No
Row23294,23294,Watsonia,11.9,32.1,0,15.6,12.3,NW,56,W,N,6,22,46,13,1008.2,1002.5,3,2,17.4,30.7,No
Row23295,23295,Watsonia,22.7,44,0,18.6,12.8,N,44,ENE,NNW,9,15,42,10,1011.9,1008.9,1,1,29.2,42.7,No
Row23296,23296,Watsonia,19.5,33.2,0,14.2,10.8,S,43,ENE,SW,6,19,57,52,1013.4,1013.5,1,6,25.2,29.2,No
Row23297,23297,Watsonia,15.9,34.2,0,7.2,11,SSE,31,NE,S,11,11,74,29,1009.3,1005.7,7,0,19.9,32.2,No
Row23298,23298,Watsonia,16.7,34.8,0,8.8,8.5,SSW,41,SE,SSW,9,15,82,36,1010.7,1006.8,7,1,18,31,No
Row23299,23299,Watsonia,14,20.8,0,7.4,9,S,46,SSE,SSW,13,26,54,33,1016.7,1015.9,6,4,16.4,20.1,No
Row23300,23300,Watsonia,12.5,19,0,6.8,0.7,SSW,44,S,SSW,19,26,57,48,1018.9,1018.9,7,7,14.5,17.2,No
Row23301,23301,Watsonia,13.4,23.4,0,5.8,10.9,S,46,SSE,SSE,11,20,59,38,1021.1,1020.3,7,5,16.2,23,No
Row23302,23302,Watsonia,16.9,23.9,0.2,8,7.4,ESE,43,WSW,SSW,7,17,82,47,1012.8,1012.7,7,3,16.9,22.8,No
Row23303,23303,Watsonia,15.9,23.2,0.6,6.4,8.9,SSW,43,S,SSW,17,26,72,53,1017.3,1016.8,7,4,18,21.7,No
Row23304,23304,Watsonia,13.7,35,0,6.6,9,S,54,ENE,WNW,9,20,79,13,1010.6,1007.3,6,2,17.8,33.9,No
Row23305,23305,Watsonia,15.5,22.6,0,12.4,6.3,SSW,39,SW,SW,9,20,69,46,1012.9,1011.8,7,1,16.4,21.6,No
Row23306,23306,Watsonia,13.7,27.6,0,4.6,10.1,SSW,24,E,WSW,9,9,60,36,1015.5,1011.3,7,1,16.4,25.3,No
Row23307,23307,Watsonia,7.4,26.1,0,4.2,10.1,SSW,30,ENE,SSW,7,7,86,42,1021.4,1018.3,7,1,11.4,24.8,No
Row23308,23308,Watsonia,11.4,27.5,0,4,6.2,SSW,28,NNE,WSW,6,9,99,50,1020.9,1018.5,8,7,15,25.2,No
Row23309,23309,Watsonia,14.5,30.8,5.6,3.8,9.8,NW,22,NA,WNW,0,9,95,42,1016.8,1013.5,2,4,17.4,28.7,Yes
Row23310,23310,Watsonia,10.8,17.8,36,3.6,2.9,W,44,NNW,W,22,20,77,50,1011.4,1010.7,7,7,12,16.4,Yes
Row23311,23311,Watsonia,11.7,20.8,0,5.6,5,W,39,NW,SW,13,20,62,54,1012,1011.9,6,6,14.6,19.4,No
Row23312,23312,Watsonia,12.7,18,0.6,5,4.9,WSW,35,WSW,S,13,19,70,67,1017.5,1017.7,7,7,13.9,16.9,No
Row23313,23313,Watsonia,14.4,28.4,0,8.8,10.5,WSW,30,ENE,SW,6,20,89,50,1015.8,1012.8,5,1,16.1,25.9,No
Row23314,23314,Watsonia,14.3,18.3,1.4,8,4.5,SW,24,S,SW,11,13,78,61,1016.8,1016.2,8,6,14.9,17.5,Yes
Row23315,23315,Watsonia,12.6,23.5,0.4,2.6,8.4,S,43,WSW,SSW,6,15,99,51,1019.4,1020.5,2,3,14.1,22.5,No
Row23316,23316,Watsonia,11.4,24.1,0,4.8,9.3,SW,31,NA,SSW,0,9,96,44,1026,1023,5,2,14,23.2,No
Row23317,23317,Watsonia,11.8,29.2,0,4.2,10.5,ESE,28,ENE,E,9,11,99,30,1023.6,1020.6,0,1,13.3,28.3,No
Row23318,23318,Watsonia,11.8,29.5,0,6.2,10.3,SSW,24,NNE,S,2,11,85,30,1022.4,1019.7,1,3,14.3,28.4,No
Row23319,23319,Watsonia,13.8,32.6,0,6.2,10.4,N,31,NE,NNW,6,15,69,27,1021.4,1017.6,5,5,17.9,32.1,No
Row23320,23320,Watsonia,9.7,17.7,29.2,6.2,4.8,SSW,33,WSW,SSW,9,19,79,47,1022.3,1022.1,1,7,11.6,17.4,Yes
Row23321,23321,Watsonia,11,19.5,1.4,1.8,6.1,W,28,SSW,SSW,7,13,69,61,1028.1,1025.3,7,4,14.8,18.6,Yes
Row23322,23322,Watsonia,13.5,18.7,0,4,3.9,SSW,24,NA,SSW,0,17,84,77,1020.1,1019,8,7,14.9,17.4,No
Row23323,23323,Watsonia,6.8,25.8,0.2,4,11,ESE,19,NE,SE,7,6,90,27,1022.8,1018.3,2,4,11.7,25.5,No
Row23324,23324,Watsonia,12.6,18.9,0.4,3,4.8,SW,33,SSE,S,7,15,77,57,1026,1022.7,8,5,14.2,18.3,No
Row23325,23325,Watsonia,6.3,21.7,0.2,2.8,9.5,SSW,19,NNE,SW,6,9,99,42,1024.2,1020.5,5,2,9.4,20.9,No
Row23326,23326,Watsonia,6.8,24.4,0,4,10.3,N,28,NA,NNW,0,9,79,31,1024.8,1021.2,0,1,10.9,23.6,No
Row23327,23327,Watsonia,6.8,13.1,12.6,2.6,5.1,SW,41,E,SSW,2,15,87,52,1020,1020.7,5,7,8,11.5,Yes
Row23328,23328,Watsonia,6.4,15.4,0,1.4,0.7,S,28,NE,SSW,6,15,94,89,1030.8,1030.1,7,7,9.7,14.1,No
Row23329,23329,Watsonia,8.4,17.2,0.6,1.6,5.7,SSW,26,SSW,SSE,4,11,90,57,1026.5,1023.7,6,4,11,16.7,No
Row23330,23330,Watsonia,5.4,17.3,0.2,1,5.9,SSW,22,NNE,SSW,2,17,99,61,1025.4,1022.5,7,1,8.2,16.6,No
Row23331,23331,Watsonia,6.5,16.1,0,1.6,1.4,SSW,17,NE,SW,4,7,99,60,1023.1,1019.9,6,7,9.6,15.5,No
Row23332,23332,Watsonia,6.2,16.2,0.4,1.4,1.6,W,33,NW,W,9,13,70,53,1017.1,1013.9,7,7,12.8,15.8,No
Row23333,23333,Watsonia,12.5,18.4,0,4,0,WSW,57,N,NW,19,22,73,61,1009.4,1005.8,7,7,14.6,18.1,No
Row23334,23334,Watsonia,10.6,16.3,0.2,2.8,0.9,W,31,N,SSW,7,13,98,63,1021.5,1020.4,7,7,11.7,16.1,No
Row23335,23335,Watsonia,7.6,15.4,0,1.6,5.6,SW,15,NA,SW,0,6,100,78,1025.6,1023.8,8,1,9.7,14.9,No
Row23336,23336,Watsonia,15.7,21.8,0,5.4,1.9,NNE,50,NE,NNE,24,20,51,48,1019.1,1015.5,7,7,17.7,20.4,No
Row23337,23337,Watsonia,10.5,17.6,4.4,3,7.4,WSW,24,N,SSW,6,13,99,59,1021.7,1020,4,4,11.4,15.4,Yes
Row23338,23338,Watsonia,3.7,16,0.2,1.4,7.7,SSE,13,NE,SSE,6,6,100,54,1034.8,1031.2,7,7,5.6,15.6,No
Row23339,23339,Watsonia,8.4,14.5,0.6,0.2,0,ENE,13,ENE,SSW,6,6,100,78,1029.5,1026.5,8,8,9.1,14.4,No
Row23340,23340,Watsonia,11.4,15.7,2,0.4,0.7,N,33,NNE,N,13,11,80,68,1018.9,1016.7,7,7,13.6,15.4,Yes
Row23341,23341,Watsonia,6.8,11.6,9.6,2.4,2.7,W,54,N,W,17,24,92,63,1007,1005.9,7,7,7.3,11.4,Yes
Row23342,23342,Watsonia,4.6,13.4,0.2,0.8,4.7,SW,15,NA,NW,0,6,100,70,1023.7,1023.5,8,3,7.5,13.2,No
Row23343,23343,Watsonia,4.5,14.7,0,3.2,0.3,NE,43,NE,NNE,13,13,55,68,1022.2,1017.7,7,7,12,14,No
Row23344,23344,Watsonia,1.7,14.5,6,2.6,3.8,N,37,NNE,N,7,13,100,85,1013.8,1010.3,7,7,3.3,12,Yes
Row23345,23345,Watsonia,5.4,12.5,0.4,2,4.9,WSW,30,NNE,SW,6,15,94,77,1022.4,1021.4,2,7,6.6,12,No
Row23346,23346,Watsonia,3.4,14.8,0.2,2.4,0.7,NNE,43,NE,NE,7,15,86,59,1025.6,1020.6,7,8,7.7,13.8,No
Row23347,23347,Watsonia,6.6,12.8,8.6,1.2,2,N,33,N,N,11,13,84,65,1004.4,1003.8,7,7,8.3,11.8,Yes
Row23348,23348,Watsonia,6.7,13,0.2,2.4,2.6,NNW,15,ENE,SSW,6,7,99,60,1010.4,1010.5,7,7,7.6,11.9,No
Row23349,23349,Watsonia,3.1,13.6,0,0.6,6.6,S,31,E,SW,7,15,99,77,1017.3,1017,7,5,4.9,10.6,No
Row23350,23350,Watsonia,12,19.9,0,8,6.1,NNE,48,NE,NE,13,22,44,32,1012.9,1006.7,2,2,14.2,19.2,No
Row23351,23351,Watsonia,4.5,15.4,0,4,7.2,NNW,39,NNE,N,9,22,76,42,1015.6,1012.3,6,7,8,14,No
Row23352,23352,Watsonia,7.3,14.2,0,2.8,7.2,NW,43,N,N,15,24,73,68,1021.6,1020.6,1,7,10.2,12.3,No
Row23353,23353,Watsonia,9.9,15.9,0,1.2,4.4,WNW,30,NNW,W,15,13,75,56,1024,1023.2,7,7,11.7,15.2,No
Row23354,23354,Watsonia,9.5,15.8,0.2,1.6,3.8,NNW,37,NNW,NW,15,11,70,64,1024.1,1023,6,7,11.8,15.2,No
Row23355,23355,Watsonia,7.8,14.6,2.8,3.6,7.1,WSW,67,W,NW,15,9,71,43,1022.3,1022.1,1,7,9.2,13.7,Yes
Row23356,23356,Watsonia,8.7,14.3,0,3.8,2.5,N,48,N,N,26,17,64,67,1017.6,1015.9,7,7,10.3,13.1,No
Row23357,23357,Watsonia,10.2,19.4,0.2,4.4,1.1,N,70,NE,N,17,26,55,51,1014.2,1009.9,7,7,14.6,17.4,No
Row23358,23358,Watsonia,3.6,13.6,0,4.8,3.8,N,41,E,N,11,24,72,41,1019,1016.4,7,7,7,12.8,No
Row23359,23359,Watsonia,8.3,15.8,4.2,4,8.4,NNW,44,WNW,W,15,17,62,45,1015.5,1018.2,2,6,10.7,14.8,Yes
Row23360,23360,Watsonia,4.2,18.2,0,2.6,7.8,N,44,NNE,N,11,24,65,44,1024.3,1019.9,0,5,13.2,17.1,No
Row23361,23361,Watsonia,10.2,18.4,1.4,3.4,7.3,WSW,96,N,W,30,30,62,47,994.4,999,3,4,15.8,13.3,Yes
Row23362,23362,Watsonia,5.3,14.4,0.2,4.4,10,N,46,N,N,17,24,67,50,1009,1006.1,0,1,9.1,13.7,No
Row23363,23363,Watsonia,9.1,18,0.4,4,10.6,N,57,N,N,20,31,74,55,1007.3,1002.6,1,3,12.1,16.9,No
Row23364,23364,Watsonia,5.9,14.8,3.2,6.4,5.8,N,59,N,NNW,31,26,73,52,1009.8,1008.3,2,7,8,14.3,Yes
Row23365,23365,Watsonia,7.9,17.7,0,4.6,7.8,NW,57,N,NNW,22,26,71,48,1012.2,1009.3,1,6,11.4,16.8,No
Row23366,23366,Watsonia,12.1,15.9,0,6,0.5,NNW,57,N,W,24,20,69,65,997.1,997,7,7,15.5,14.4,No
Row23367,23367,Watsonia,6.9,15.2,5,2.2,8.3,NNW,28,NW,N,11,13,58,44,1021.9,1020.6,3,7,10.9,14,Yes
Row23368,23368,Watsonia,5.7,18.7,0,5.8,10.8,NE,46,NE,N,15,17,58,40,1021.6,1017.4,1,1,12.1,18.2,No
Row23369,23369,Watsonia,8.5,13.1,4,2.6,0.8,SW,44,WSW,SW,17,24,83,65,1014.5,1013.6,7,7,10.3,12.7,Yes
Row23370,23370,Watsonia,13.9,29,0,9.8,6,N,72,NNE,NNE,13,33,38,21,1013.1,1006.6,7,6,17.6,27.6,No
Row23371,23371,Watsonia,4.2,23,0,5.8,8.5,N,37,ENE,N,9,15,66,29,1020.9,1013.7,2,4,12.2,22.5,No
Row23372,23372,Watsonia,9.3,18.2,14.2,4,10.2,WSW,24,NA,SE,0,6,69,48,1023.2,1018.9,4,0,12.4,17.5,Yes
Row23373,23373,Watsonia,6.6,20.2,0,4,6.8,N,61,N,NNW,26,24,39,50,1014,1011.6,7,7,17.2,19.5,No
Row23374,23374,Watsonia,10.3,17.5,0.2,3,8.1,W,54,WSW,SW,24,26,73,56,1001.3,1004.7,7,6,12.7,16.1,No
Row23375,23375,Watsonia,7.8,18.6,0.4,2.2,8.4,NNW,30,N,NW,6,9,59,43,1015.6,1011.5,6,4,11,18.1,No
Row23376,23376,Watsonia,3.4,16.8,0,4.8,9.5,ESE,48,WNW,SE,6,17,79,53,1030.3,1028.6,1,7,9.3,15.7,No
Row23377,23377,Watsonia,8.5,17.4,0.2,7.6,4.1,NNW,57,N,NNW,28,28,64,42,995.4,992.4,7,7,10.9,17,No
Row23378,23378,Watsonia,8.9,15.9,4,5.4,2.8,WSW,59,W,WSW,17,28,81,80,1000,1002.5,6,7,11.5,12.2,Yes
Row23379,23379,Watsonia,7,22.3,0,3.4,10.7,SSW,20,NE,SSW,4,7,79,45,1027.5,1023.4,7,1,11.4,20.8,No
Row23380,23380,Watsonia,12.9,19,0,8.4,8.6,SSW,35,S,SSW,7,19,80,53,1021.4,1021.6,7,2,13.8,17.6,No
Row23381,23381,Watsonia,10.1,17,0,5.8,8.7,S,48,SSE,SSE,19,22,71,44,1021,1021.7,7,4,11,14.4,No
Row23382,23382,Watsonia,6.1,24.1,0,6.6,12.2,SSW,30,N,SSE,9,11,75,41,1027.9,1023.7,1,7,13,23.6,No
Row23383,23383,Watsonia,10.2,23,0,6.8,4.6,SW,31,W,S,6,11,84,52,1026.9,1023,8,7,13,21.9,No
Row23384,23384,Watsonia,5.2,27.7,0,6,13.2,S,35,NNE,ESE,7,11,72,35,1026.6,1022.2,1,1,12.3,26.5,No
Row23385,23385,Watsonia,15.2,33.7,0,12,13.2,N,31,NE,ESE,7,11,46,23,1027.7,1024.8,0,1,26.5,33.1,No
Row23386,23386,Watsonia,13.1,29.3,0,7.4,10.3,WSW,30,SW,SW,7,17,73,44,1021,1016.1,8,4,18,27.6,No
Row23387,23387,Watsonia,16.4,24.1,0,8,7.8,SSW,46,SW,S,17,15,67,50,1008.8,1007.4,7,1,19.2,23,No
Row23388,23388,Watsonia,13.9,34,0,5,9,E,37,NE,N,7,19,69,23,1009.1,1005.5,1,7,18.2,32,No
Row23389,23389,Watsonia,18,35.1,0,14.6,11.6,N,46,WNW,SSE,22,13,19,22,1004.3,1006.1,7,6,32.4,33.4,No
Row23390,23390,Watsonia,9.3,22.1,17.8,5.6,10.9,SSW,35,SSW,SW,11,17,62,40,1024.2,1024.1,6,6,14.7,21.7,Yes
Row23391,23391,Watsonia,12.4,29,0,6.4,8.8,S,30,NE,SSE,6,9,53,33,1021.8,1017.7,5,5,18.7,27.9,No
Row23392,23392,Watsonia,16.6,29.5,5,6.2,1.5,NNE,67,NW,NNE,7,9,100,100,1013.3,1007.4,8,7,18.3,19.4,Yes
Row23393,23393,Watsonia,9.8,21.7,0.2,5.6,12.3,SE,39,SE,SSE,13,17,64,41,1021.8,1019.7,1,1,14.9,20.9,No
Row23394,23394,Watsonia,8.4,28.9,0.2,6.8,12.7,NA,,NE,NNW,9,11,69,27,1021.3,1017.7,1,1,15.8,27.1,No
Row23395,23395,Watsonia,13.1,31.9,0,11.6,6.5,SSW,63,N,NNW,22,24,29,16,1014.9,1010.2,7,7,25.1,31.2,No
Row23396,23396,Watsonia,10.1,22.2,0,8.4,10.7,SW,30,WSW,SSW,9,7,60,25,1020.3,1018.2,5,7,14.6,20,No
Row23397,23397,Watsonia,11.2,26.9,0,3.2,12.6,SSW,33,SSW,SSE,9,7,64,38,1017.7,1013.7,7,2,16.7,24,No
Row23398,23398,Watsonia,12.2,23.5,0,7,10.2,SSW,31,ENE,SSW,7,17,67,49,1013,1012.7,6,6,17.9,21.8,No
Row23399,23399,Watsonia,7.3,25,13.4,2.8,13.2,N,43,NW,N,9,17,61,33,1011.9,1008.2,1,1,14.7,22.5,Yes
Row23400,23400,Watsonia,13.6,22.5,0,5.8,3.8,SW,39,W,W,17,17,69,50,1019.1,1017.7,7,7,16.3,20.9,No
Row23401,23401,Watsonia,14.6,21,0,3.4,4,S,33,WSW,SSW,15,15,71,59,1020.3,1020,7,7,16.1,19.6,No
Row23402,23402,Watsonia,9.7,31.6,0,6,12.9,SSW,20,S,SSW,4,15,76,29,1020.8,1016.5,2,0,16.6,29.4,No
Row23403,23403,Watsonia,13,21,0.2,7.4,8.1,SW,44,WSW,S,26,15,56,51,1019,1019.8,7,5,16.3,19.9,No
Row23404,23404,Watsonia,14.4,28.2,0,7.4,11.1,SSW,26,NA,SW,0,15,76,47,1013.3,1011.6,6,2,18.3,25.5,No
Row23405,23405,Watsonia,13.7,20.9,5.2,1,8,SSW,39,SSE,SSW,15,24,57,48,1016,1015.4,7,3,15.4,18.6,Yes
Row23406,23406,Watsonia,20,36.9,0,15.8,10.1,SW,57,N,N,31,33,44,29,1012.7,1007.7,1,6,29.4,36.1,No
Row23407,23407,Watsonia,12.1,25.6,0,6.2,13,SW,37,SE,SSW,15,17,57,37,1018.8,1016.6,2,0,17.4,24.8,No
Row23408,23408,Watsonia,17.1,38.4,0,12.6,13.7,NW,46,ENE,SW,6,20,41,32,1013.7,1014.1,6,1,28.7,30.6,No
Row23409,23409,Watsonia,15.2,34.2,0,11.4,13.2,SW,28,S,SSW,6,13,71,26,1017.5,1014.4,1,1,19.3,33,No
Row23410,23410,Watsonia,15.9,21.7,3,7.6,5.7,SSW,46,SSE,SSW,7,24,67,47,1015.6,1016.7,7,7,16.8,19.7,Yes
Row23411,23411,Watsonia,13.6,27.8,0,9.2,12,SW,28,ENE,W,6,11,66,45,1017.5,1013.7,5,3,17.5,26.3,No
Row23412,23412,Watsonia,14.9,33.7,0,8,12.3,S,48,NE,SW,9,30,79,51,1008.4,1005.8,1,6,20.3,26.5,No
Row23413,23413,Watsonia,12.3,20.9,0,11.4,9.3,W,57,WSW,W,19,35,59,49,1009.7,1008.2,3,7,15.5,17.6,No
Row23414,23414,Watsonia,8.6,18.7,9,7.8,7,SSW,69,WSW,SW,13,20,93,71,1009.9,1011.1,5,7,11,15.5,Yes
Row23415,23415,Watsonia,10.3,21,19,5.2,9.2,S,41,W,SSW,15,19,70,48,1014.1,1012.3,7,3,12.9,19.6,Yes
Row23416,23416,Watsonia,11.7,27.9,0,6.4,10.6,W,35,NW,SSW,6,20,69,34,1011.6,1009.4,2,7,17.6,26.1,No
Row23417,23417,Watsonia,15.4,29.2,0.2,7.6,8.3,S,28,NE,S,4,7,73,32,1012,1009.2,7,4,17.8,27.6,No
Row23418,23418,Watsonia,15.2,22,0.2,11.4,8.4,SW,50,SSW,SSW,15,22,67,52,1012.9,1015,7,3,17.1,20.3,No
Row23419,23419,Watsonia,17.9,35.1,0,12,12.1,SE,31,NE,NNW,4,11,46,22,1014.1,1009.5,1,6,24.9,33.3,No
Row23420,23420,Watsonia,23.1,30.2,0,13.2,0.7,NE,43,NNE,N,17,9,37,83,1009.1,1008.8,7,8,28.1,22.9,No
Row23421,23421,Watsonia,12.8,33.2,0,5.2,13,SE,28,ENE,SW,7,11,76,33,1022.2,1018.8,0,1,17.6,31.5,No
Row23422,23422,Watsonia,18.3,22,18.6,6.8,0.4,SSW,41,SW,SSW,11,19,98,68,1011.2,1012.4,8,8,19.5,20.6,Yes
Row23423,23423,Watsonia,21.3,30.3,0,14.8,10.4,N,48,SW,SW,15,19,67,44,1011,1009,6,1,22.2,28.2,No
Row23424,23424,Watsonia,9.9,27.4,0,6.6,12.2,WSW,31,NE,SW,6,17,77,41,1026.6,1023.6,1,1,14.3,26.1,No
Row23425,23425,Watsonia,14.8,20.7,0,4,5.2,SSW,46,SSW,SSW,13,24,65,48,1021.8,1021.7,5,5,16.3,19.4,No
Row23426,23426,Watsonia,16,22.4,35.8,7,6.4,NNW,54,N,N,7,22,99,75,1006.4,1004.7,6,7,17.1,19.2,Yes
Row23427,23427,Watsonia,12.7,19.1,0,6,4.6,SSW,41,SW,SSW,13,20,66,50,1026.4,1028.2,7,6,14.2,18.1,No
Row23428,23428,Watsonia,8.9,22.3,0,3.6,11.6,SSE,35,NA,S,0,11,79,46,1034.2,1033.2,1,2,14,21.7,No
Row23429,23429,Watsonia,10.4,27.5,0,5,11.6,N,33,ENE,NE,9,7,87,37,1035.3,1031.7,1,2,14.1,26.4,No
Row23430,23430,Watsonia,12.2,29.5,0,6.6,10.5,NNW,26,NE,NE,7,9,73,29,1024.4,1021.2,2,2,16.3,28.3,No
Row23431,23431,Watsonia,16,31.6,0,8.6,11,N,30,ENE,NNW,9,11,61,27,1021.9,1020,1,1,19.2,30.8,No
Row23432,23432,Watsonia,20.2,30,0,8.8,4.8,SW,35,NW,SSW,9,13,43,49,1016.8,1015.8,7,7,23.3,27.5,No
Row23433,23433,Watsonia,16.5,26.1,0.8,3.2,8.4,S,28,NA,S,0,7,81,48,1020.8,1019,7,5,18.9,25.5,No
Row23434,23434,Watsonia,12,22.7,0,4,7.3,SSE,28,W,SSW,13,11,67,51,1023.8,1022,7,6,14.9,21.2,No
Row23435,23435,Watsonia,16.5,23.1,0,4,0.4,SSW,31,SSE,SSW,7,4,77,57,1021.3,1018.7,7,7,17.3,22.4,No
Row23436,23436,Watsonia,17.3,27.8,0,3.8,0.1,N,46,NE,NNW,9,19,63,43,1012.3,1009.9,7,8,20.6,26,No
Row23437,23437,Watsonia,17.5,22.4,10.6,3.8,6.8,WNW,33,NNE,SSW,6,13,100,68,1013.7,1015.6,7,7,18.7,21.7,Yes
Row23438,23438,Watsonia,8.8,23.8,0,3.6,7.6,SSW,30,NE,SW,6,11,99,55,1023,1019.9,7,1,10.6,22.2,No
Row23439,23439,Watsonia,10.6,23.1,0,2.4,7.7,SW,28,WSW,ESE,6,6,87,56,1020.8,1019.4,7,6,16.2,20.7,No
Row23440,23440,Watsonia,13.5,21.4,0,2.2,4.9,SSW,39,SSW,S,7,24,96,64,1022,1020.9,7,7,15.4,19.1,No
Row23441,23441,Watsonia,16.6,22.1,0.2,4,3.9,SW,46,W,SSW,17,24,74,68,1016.6,1017.6,7,7,18.1,19.2,No
Row23442,23442,Watsonia,11.1,16.8,4,4,8.5,WSW,65,WNW,W,19,24,63,47,1007.5,1009.7,4,7,14.7,15.7,Yes
Row23443,23443,Watsonia,11.9,16.2,0,3.6,0,SSW,33,SW,SW,13,13,66,66,1025.6,1023.9,8,8,14.4,15.4,No
Row23444,23444,Watsonia,13.7,28.9,0,3.6,8.9,NNW,41,ENE,NNW,6,22,85,36,1020.4,1016.8,1,5,18.4,28.6,No
Row23445,23445,Watsonia,17.4,24,6,3.8,3,WSW,48,N,WSW,20,19,87,55,1008.1,1005.6,7,7,18.9,20.8,Yes
Row23446,23446,Watsonia,9.8,16.9,0.2,4.6,0.6,N,37,NNW,SW,19,11,64,98,1018.1,1017.4,7,7,13.9,13,No
Row23447,23447,Watsonia,12.2,17.4,1.8,2.8,2.7,NW,39,NW,W,11,15,77,64,1020.8,1020.7,7,6,14.1,16.7,Yes
Row23448,23448,Watsonia,11.8,15.6,1,3.6,0,WSW,17,WSW,SSW,7,9,94,82,1028.2,1026.4,8,7,12.2,14.9,No
Row23449,23449,Watsonia,8.3,17.7,0,2.4,0.7,NNW,39,N,N,20,20,77,72,1021,1018.5,7,7,13.5,17.1,No
Row23450,23450,Watsonia,7.3,14.2,4.2,4.6,9.4,W,54,NE,WSW,2,20,99,52,1013.3,1015.2,1,4,8.8,12.7,Yes
Row23451,23451,Watsonia,10.8,16.7,0,1.2,4.7,SSW,19,ENE,SW,7,7,79,57,1020.5,1017.9,7,7,12.1,16.1,No
Row23452,23452,Watsonia,5.2,18.5,0.2,2,4.9,SSW,17,ENE,ESE,6,2,94,47,1023.3,1020.7,7,2,8.2,18.1,No
Row23453,23453,Watsonia,4.2,15.3,0,3,0.3,NNE,22,ENE,ENE,11,13,60,97,1015.4,1011.9,7,8,13.2,12.2,No
Row23454,23454,Watsonia,9.7,18.9,0,1,2.1,NNW,39,NNE,N,4,22,100,73,1017.9,1016.9,7,7,10.9,15.4,No
Row23455,23455,Watsonia,10.1,17.1,0,1.8,4.1,S,30,S,S,15,13,90,63,1018.2,1016.4,5,7,11.3,16.4,No
Row23456,23456,Watsonia,8.8,16.7,0,1,4.8,WSW,22,NA,SW,0,13,99,57,1022.4,1021.8,7,3,10.2,16.5,No
Row23457,23457,Watsonia,7.4,13,1,1.2,2.1,NNW,13,SW,SSE,6,4,99,73,1027.1,1024.7,7,7,8.5,11.8,No
Row23458,23458,Watsonia,7.7,13.8,0.2,2.4,3.2,N,37,N,N,7,19,76,64,1021.8,1017,7,7,9.4,12,No
Row23459,23459,Watsonia,6.5,12.9,7,2.8,2.8,S,30,W,SSW,9,15,99,67,1026.5,1026.3,7,7,7.4,11.6,Yes
Row23460,23460,Watsonia,8.7,15.9,4,2.2,6.9,N,43,NW,W,11,11,81,54,1018.1,1018.5,5,3,11.5,15.6,Yes
Row23461,23461,Watsonia,11.4,13.2,1.4,1.6,1.2,NNW,24,NNW,S,9,7,100,82,1025.5,1026.6,6,7,11.5,12.9,Yes
Row23462,23462,Watsonia,5.1,13.8,2.6,2,7.5,ENE,13,NE,ENE,6,6,100,60,1035.1,1034.2,2,4,6.7,13.4,Yes
Row23463,23463,Watsonia,7.4,12,0,2.2,3,N,37,N,N,13,19,83,69,1023.1,1022.8,7,7,8.8,11,No
Row23464,23464,Watsonia,4.8,16.3,0,2.4,8.6,NNW,33,NA,N,0,17,99,52,1022.1,1019.4,1,1,6.5,15.5,No
